Location,INDICATOR,SUBJECT,MEASURE,Date,Value,Numar_persoane,Barbati,Femei
EST,EMPEDU,Liceu,PC_25_64,2011,74.000694,25,13,12
EST,EMPEDU,Liceu,PC_25_64,2012,74.336479,17,12,5
EST,EMPEDU,Liceu,PC_25_64,2013,74.497719,35,0,35
EST,EMPEDU,Liceu,PC_25_64,2014,75.218712,20,9,11
EST,EMPEDU,Liceu,PC_25_64,2015,77.600029,65,55,10
EST,EMPEDU,Liceu,PC_25_64,2016,76.856941,98,63,35
EST,EMPEDU,Liceu,PC_25_64,2017,78.770027,85,27,58
EST,EMPEDU,Liceu,PC_25_64,2018,79.915634,25,6,19
EST,EMPEDU,Liceu,PC_25_64,2019,80.630501,71,55,16
EST,EMPEDU,Liceu,PC_25_64,2020,79.383522,29,6,23
EST,EMPEDU,Liceu,PC_25_64,2021,79.32415,59,39,20
DEU,EMPEDU,Gimnaziu,PC_25_64,1989,43.326099,67,0,67
DEU,EMPEDU,Gimnaziu,PC_25_64,1991,49.910133,93,65,28
DEU,EMPEDU,Gimnaziu,PC_25_64,1992,51.890175,40,29,11
DEU,EMPEDU,Gimnaziu,PC_25_64,1994,49.00457,62,50,12
DEU,EMPEDU,Gimnaziu,PC_25_64,1995,49.236652,62,6,56
DEU,EMPEDU,Gimnaziu,PC_25_64,1997,45.705223,21,2,19
DEU,EMPEDU,Gimnaziu,PC_25_64,1998,46.114658,66,4,62
DEU,EMPEDU,Gimnaziu,PC_25_64,1999,48.747017,69,44,25
DEU,EMPEDU,Gimnaziu,PC_25_64,2000,50.598801,34,21,13
DEU,EMPEDU,Gimnaziu,PC_25_64,2001,51.81617,17,10,7
DEU,EMPEDU,Gimnaziu,PC_25_64,2002,50.925064,79,12,67
DEU,EMPEDU,Gimnaziu,PC_25_64,2003,50.15181,49,8,41
DEU,EMPEDU,Gimnaziu,PC_25_64,2004,48.576359,71,67,4
DEU,EMPEDU,Gimnaziu,PC_25_64,2005,51.573818,33,28,5
DEU,EMPEDU,Gimnaziu,PC_25_64,2006,53.769577,89,59,30
DEU,EMPEDU,Gimnaziu,PC_25_64,2007,54.629837,60,51,9
DEU,EMPEDU,Gimnaziu,PC_25_64,2008,55.277187,47,8,39
DEU,EMPEDU,Gimnaziu,PC_25_64,2009,54.926422,19,15,4
DEU,EMPEDU,Gimnaziu,PC_25_64,2010,55.349537,73,69,4
DEU,EMPEDU,Gimnaziu,PC_25_64,2011,56.529499,58,41,17
DEU,EMPEDU,Gimnaziu,PC_25_64,2012,57.46994,98,32,66
DEU,EMPEDU,Gimnaziu,PC_25_64,2013,57.914753,42,21,21
DEU,EMPEDU,Gimnaziu,PC_25_64,2014,57.983791,17,1,16
DEU,EMPEDU,Gimnaziu,PC_25_64,2015,58.731674,34,18,16
DEU,EMPEDU,Gimnaziu,PC_25_64,2016,59.416393,71,0,71
DEU,EMPEDU,Gimnaziu,PC_25_64,2017,60.017593,22,3,19
DEU,EMPEDU,Gimnaziu,PC_25_64,2018,60.951149,74,40,34
DEU,EMPEDU,Gimnaziu,PC_25_64,2019,61.942692,54,52,2
DEU,EMPEDU,Gimnaziu,PC_25_64,2020,62.644703,30,27,3
DEU,EMPEDU,Gimnaziu,PC_25_64,2021,62.293205,44,31,13
POL,EMPEDU,Gimnaziu,PC_25_64,1995,50.019779,74,61,13
POL,EMPEDU,Gimnaziu,PC_25_64,1997,50.358292,69,23,46
POL,EMPEDU,Gimnaziu,PC_25_64,1998,49.118553,11,6,5
POL,EMPEDU,Gimnaziu,PC_25_64,1999,46.638458,94,1,93
POL,EMPEDU,Gimnaziu,PC_25_64,2000,42.803692,13,3,10
POL,EMPEDU,Gimnaziu,PC_25_64,2001,41.462479,22,16,6
POL,EMPEDU,Gimnaziu,PC_25_64,2002,39.140724,15,10,5
POL,EMPEDU,Gimnaziu,PC_25_64,2003,38.219894,35,26,9
POL,EMPEDU,Gimnaziu,PC_25_64,2004,37.475872,46,12,34
POL,EMPEDU,Gimnaziu,PC_25_64,2005,37.715935,52,47,5
POL,EMPEDU,Gimnaziu,PC_25_64,2006,38.645035,67,62,5
POL,EMPEDU,Gimnaziu,PC_25_64,2007,41.024372,63,32,31
POL,EMPEDU,Gimnaziu,PC_25_64,2008,42.95998,20,12,8
POL,EMPEDU,Gimnaziu,PC_25_64,2009,41.61322,35,20,15
POL,EMPEDU,Gimnaziu,PC_25_64,2010,39.91716,92,7,85
POL,EMPEDU,Gimnaziu,PC_25_64,2011,39.69817,61,18,43
POL,EMPEDU,Gimnaziu,PC_25_64,2012,39.762394,62,44,18
POL,EMPEDU,Gimnaziu,PC_25_64,2013,38.541565,11,2,9
POL,EMPEDU,Gimnaziu,PC_25_64,2014,39.246231,39,38,1
POL,EMPEDU,Gimnaziu,PC_25_64,2015,40.807873,15,3,12
POL,EMPEDU,Gimnaziu,PC_25_64,2016,40.736607,28,25,3
POL,EMPEDU,Gimnaziu,PC_25_64,2017,41.831684,13,2,11
POL,EMPEDU,Gimnaziu,PC_25_64,2018,43.071896,68,4,64
POL,EMPEDU,Gimnaziu,PC_25_64,2019,44.955994,57,48,9
POL,EMPEDU,Gimnaziu,PC_25_64,2020,46.915874,33,11,22
POL,EMPEDU,Gimnaziu,PC_25_64,2021,48.927746,25,3,22
ISR,EMPEDU,Facultate,PC_25_64,2002,79.082726,56,35,21
ISR,EMPEDU,Facultate,PC_25_64,2003,79.295395,20,19,1
ISR,EMPEDU,Facultate,PC_25_64,2005,81.300407,59,39,20
ISR,EMPEDU,Facultate,PC_25_64,2007,82.959091,51,49,2
ISR,EMPEDU,Facultate,PC_25_64,2008,82.788483,38,22,16
ISR,EMPEDU,Facultate,PC_25_64,2009,82.376495,78,10,68
ISR,EMPEDU,Facultate,PC_25_64,2010,82.377548,91,9,82
ISR,EMPEDU,Facultate,PC_25_64,2011,82.812759,23,20,3
ISR,EMPEDU,Facultate,PC_25_64,2012,84.860222,50,4,46
ISR,EMPEDU,Facultate,PC_25_64,2013,85.125191,70,22,48
ISR,EMPEDU,Facultate,PC_25_64,2014,86.098755,67,4,63
ISR,EMPEDU,Facultate,PC_25_64,2015,86.495628,89,28,61
ISR,EMPEDU,Facultate,PC_25_64,2016,87.025414,51,11,40
ISR,EMPEDU,Facultate,PC_25_64,2017,87.130043,81,21,60
ISR,EMPEDU,Facultate,PC_25_64,2018,87.750999,43,9,34
ISR,EMPEDU,Facultate,PC_25_64,2019,87.689819,81,66,15
ISR,EMPEDU,Facultate,PC_25_64,2020,86.84687,21,14,7
ISR,EMPEDU,Facultate,PC_25_64,2021,86.751892,50,42,8
SVN,EMPEDU,Liceu,PC_25_64,2000,74.381706,32,12,20
SVN,EMPEDU,Liceu,PC_25_64,2002,73.967361,72,60,12
SVN,EMPEDU,Liceu,PC_25_64,2003,72.721985,45,10,35
SVN,EMPEDU,Liceu,PC_25_64,2004,74.362457,51,43,8
SVN,EMPEDU,Liceu,PC_25_64,2005,74.617165,20,8,12
SVN,EMPEDU,Liceu,PC_25_64,2006,74.127296,96,73,23
SVN,EMPEDU,Liceu,PC_25_64,2007,75.073624,76,21,55
SVN,EMPEDU,Liceu,PC_25_64,2008,76.442299,27,22,5
SVN,EMPEDU,Liceu,PC_25_64,2009,74.623276,44,37,7
SVN,EMPEDU,Liceu,PC_25_64,2010,72.956429,91,57,34
SVN,EMPEDU,Liceu,PC_25_64,2011,70.586128,69,36,33
SVN,EMPEDU,Liceu,PC_25_64,2012,70.693443,72,69,3
SVN,EMPEDU,Liceu,PC_25_64,2013,69.487602,20,12,8
SVN,EMPEDU,Liceu,PC_25_64,2014,69.481331,84,39,45
SVN,EMPEDU,Liceu,PC_25_64,2015,69.668999,19,15,4
SVN,EMPEDU,Liceu,PC_25_64,2016,71.045151,80,6,74
SVN,EMPEDU,Liceu,PC_25_64,2017,70.051704,98,19,79
SVN,EMPEDU,Liceu,PC_25_64,2018,75.877327,36,30,6
SVN,EMPEDU,Liceu,PC_25_64,2019,76.829208,72,41,31
SVN,EMPEDU,Liceu,PC_25_64,2020,75.705383,14,4,10
SVN,EMPEDU,Liceu,PC_25_64,2021,75.47,60,7,53
ISL,EMPEDU,Gimnaziu,PC_25_64,2003,82.235077,29,8,21
ISL,EMPEDU,Gimnaziu,PC_25_64,2004,80.536919,83,48,35
ISL,EMPEDU,Gimnaziu,PC_25_64,2005,81.776802,70,61,9
ISL,EMPEDU,Gimnaziu,PC_25_64,2006,83.606148,16,2,14
ISL,EMPEDU,Gimnaziu,PC_25_64,2007,83.548912,17,9,8
ISL,EMPEDU,Gimnaziu,PC_25_64,2008,83.020836,49,12,37
ISL,EMPEDU,Gimnaziu,PC_25_64,2009,76.828506,51,17,34
ISL,EMPEDU,Gimnaziu,PC_25_64,2010,73.048576,89,12,77
ISL,EMPEDU,Gimnaziu,PC_25_64,2011,71.832031,70,10,60
ISL,EMPEDU,Gimnaziu,PC_25_64,2012,69.791046,83,59,24
ISL,EMPEDU,Gimnaziu,PC_25_64,2013,71.450188,58,8,50
ISL,EMPEDU,Gimnaziu,PC_25_64,2014,73.621002,57,46,11
ISL,EMPEDU,Gimnaziu,PC_25_64,2015,75.956467,49,21,28
ISL,EMPEDU,Gimnaziu,PC_25_64,2016,76.700485,22,15,7
ISL,EMPEDU,Gimnaziu,PC_25_64,2017,74.514992,28,10,18
ISL,EMPEDU,Gimnaziu,PC_25_64,2018,73.969177,17,4,13
ISL,EMPEDU,Gimnaziu,PC_25_64,2019,73.532852,80,13,67
ISL,EMPEDU,Gimnaziu,PC_25_64,2020,70.414513,80,21,59
ISL,EMPEDU,Gimnaziu,PC_25_64,2021,71.241058,96,2,94
FRA,EMPEDU,Liceu,PC_25_64,1981,80.28447,84,1,83
FRA,EMPEDU,Liceu,PC_25_64,1989,78.299377,66,0,66
FRA,EMPEDU,Liceu,PC_25_64,1991,78.320381,64,11,53
FRA,EMPEDU,Liceu,PC_25_64,1992,77.088379,41,24,17
FRA,EMPEDU,Liceu,PC_25_64,1994,75.060425,40,30,10
FRA,EMPEDU,Liceu,PC_25_64,1995,75.709312,52,21,31
FRA,EMPEDU,Liceu,PC_25_64,1997,75.048683,19,4,15
FRA,EMPEDU,Liceu,PC_25_64,1998,74.951813,47,43,4
FRA,EMPEDU,Liceu,PC_25_64,1999,75.086159,52,39,13
FRA,EMPEDU,Liceu,PC_25_64,2000,75.211029,92,45,47
FRA,EMPEDU,Liceu,PC_25_64,2001,76.543243,70,14,56
FRA,EMPEDU,Liceu,PC_25_64,2002,76.666557,81,63,18
FRA,EMPEDU,Liceu,PC_25_64,2003,76.327538,61,16,45
FRA,EMPEDU,Liceu,PC_25_64,2004,75.695786,31,0,31
FRA,EMPEDU,Liceu,PC_25_64,2005,75.694321,25,9,16
FRA,EMPEDU,Liceu,PC_25_64,2006,75.567871,12,7,5
FRA,EMPEDU,Liceu,PC_25_64,2007,75.668793,16,5,11
FRA,EMPEDU,Liceu,PC_25_64,2008,75.786949,17,0,17
FRA,EMPEDU,Liceu,PC_25_64,2009,74.769562,13,4,9
FRA,EMPEDU,Liceu,PC_25_64,2010,74.399307,24,16,8
FRA,EMPEDU,Liceu,PC_25_64,2011,73.725624,28,25,3
FRA,EMPEDU,Liceu,PC_25_64,2012,73.535088,27,10,17
FRA,EMPEDU,Liceu,PC_25_64,2013,73.329834,11,3,8
FRA,EMPEDU,Liceu,PC_25_64,2014,72.7491,96,53,43
FRA,EMPEDU,Liceu,PC_25_64,2015,72.580147,23,14,9
FRA,EMPEDU,Liceu,PC_25_64,2016,72.904305,84,59,25
FRA,EMPEDU,Liceu,PC_25_64,2017,73.024368,78,70,8
FRA,EMPEDU,Liceu,PC_25_64,2018,73.486595,36,21,15
FRA,EMPEDU,Liceu,PC_25_64,2019,73.19117,89,55,34
FRA,EMPEDU,Liceu,PC_25_64,2020,72.472282,67,36,31
FRA,EMPEDU,Liceu,PC_25_64,2021,74.272713,89,3,86
CAN,EMPEDU,Liceu,PC_25_64,1981,73.500465,85,51,34
CAN,EMPEDU,Liceu,PC_25_64,1990,76.466599,71,16,55
CAN,EMPEDU,Liceu,PC_25_64,1991,74.607841,10,2,8
CAN,EMPEDU,Liceu,PC_25_64,1992,73.154472,65,12,53
CAN,EMPEDU,Liceu,PC_25_64,1993,72.074715,19,15,4
CAN,EMPEDU,Liceu,PC_25_64,1994,72.82151,72,51,21
CAN,EMPEDU,Liceu,PC_25_64,1995,73.042099,31,24,7
CAN,EMPEDU,Liceu,PC_25_64,1996,73.03125,72,9,63
CAN,EMPEDU,Liceu,PC_25_64,1997,73.905594,94,86,8
CAN,EMPEDU,Liceu,PC_25_64,1998,74.442566,60,15,45
CAN,EMPEDU,Liceu,PC_25_64,1999,75.252525,71,23,48
CAN,EMPEDU,Liceu,PC_25_64,2000,75.989212,54,20,34
CAN,EMPEDU,Liceu,PC_25_64,2001,75.422333,53,40,13
CAN,EMPEDU,Liceu,PC_25_64,2002,75.865143,32,11,21
CAN,EMPEDU,Liceu,PC_25_64,2003,76.30143,32,14,18
CAN,EMPEDU,Liceu,PC_25_64,2004,76.647316,50,44,6
CAN,EMPEDU,Liceu,PC_25_64,2005,76.264534,79,27,52
CAN,EMPEDU,Liceu,PC_25_64,2006,75.969109,88,19,69
CAN,EMPEDU,Liceu,PC_25_64,2007,76.485977,81,57,24
CAN,EMPEDU,Liceu,PC_25_64,2008,76.343781,44,12,32
CAN,EMPEDU,Liceu,PC_25_64,2009,73.720863,47,10,37
CAN,EMPEDU,Liceu,PC_25_64,2010,73.987541,62,55,7
CAN,EMPEDU,Liceu,PC_25_64,2011,74.153801,72,61,11
CAN,EMPEDU,Liceu,PC_25_64,2012,74.628586,76,46,30
CAN,EMPEDU,Liceu,PC_25_64,2013,74.619583,21,18,3
CAN,EMPEDU,Liceu,PC_25_64,2014,73.893745,89,88,1
CAN,EMPEDU,Liceu,PC_25_64,2015,73.532867,55,45,10
CAN,EMPEDU,Liceu,PC_25_64,2016,73.611115,23,10,13
CAN,EMPEDU,Liceu,PC_25_64,2017,74.156807,87,74,13
CAN,EMPEDU,Liceu,PC_25_64,2018,74.461403,99,0,99
CAN,EMPEDU,Liceu,PC_25_64,2019,74.549652,99,28,71
CAN,EMPEDU,Liceu,PC_25_64,2020,70.191864,27,4,23
CAN,EMPEDU,Liceu,PC_25_64,2021,72.431999,16,13,3
MEX,EMPEDU,Gimnaziu,PC_25_64,1997,61.777863,60,22,38
MEX,EMPEDU,Gimnaziu,PC_25_64,1998,61.269238,63,1,62
MEX,EMPEDU,Gimnaziu,PC_25_64,1999,61.402508,85,77,8
MEX,EMPEDU,Gimnaziu,PC_25_64,2000,60.739941,17,0,17
MEX,EMPEDU,Gimnaziu,PC_25_64,2001,60.503517,65,34,31
MEX,EMPEDU,Gimnaziu,PC_25_64,2002,61.252419,89,52,37
MEX,EMPEDU,Gimnaziu,PC_25_64,2003,60.856945,37,9,28
MEX,EMPEDU,Gimnaziu,PC_25_64,2004,62.248329,84,28,56
MEX,EMPEDU,Gimnaziu,PC_25_64,2005,62.575027,41,33,8
MEX,EMPEDU,Gimnaziu,PC_25_64,2006,63.417961,36,14,22
MEX,EMPEDU,Gimnaziu,PC_25_64,2007,63.406376,68,66,2
MEX,EMPEDU,Gimnaziu,PC_25_64,2008,63.312962,14,7,7
MEX,EMPEDU,Gimnaziu,PC_25_64,2009,62.741055,34,28,6
MEX,EMPEDU,Gimnaziu,PC_25_64,2010,62.701584,94,81,13
MEX,EMPEDU,Gimnaziu,PC_25_64,2011,63.173729,51,8,43
MEX,EMPEDU,Gimnaziu,PC_25_64,2012,64.190819,10,4,6
MEX,EMPEDU,Gimnaziu,PC_25_64,2013,64.121071,65,22,43
MEX,EMPEDU,Gimnaziu,PC_25_64,2014,63.824726,83,2,81
MEX,EMPEDU,Gimnaziu,PC_25_64,2015,64.448311,95,66,29
MEX,EMPEDU,Gimnaziu,PC_25_64,2016,64.834747,60,58,2
MEX,EMPEDU,Gimnaziu,PC_25_64,2017,64.624901,90,0,90
MEX,EMPEDU,Gimnaziu,PC_25_64,2018,65.053772,17,3,14
MEX,EMPEDU,Gimnaziu,PC_25_64,2019,65.604675,77,35,42
MEX,EMPEDU,Gimnaziu,PC_25_64,2020,62.620499,21,2,19
MEX,EMPEDU,Gimnaziu,PC_25_64,2021,63.501839,12,7,5
BEL,EMPEDU,Facultate,PC_25_64,1989,86.369583,26,9,17
BEL,EMPEDU,Facultate,PC_25_64,1991,85.070267,27,5,22
BEL,EMPEDU,Facultate,PC_25_64,1992,84.933197,61,21,40
BEL,EMPEDU,Facultate,PC_25_64,1994,83.707924,79,33,46
BEL,EMPEDU,Facultate,PC_25_64,1995,83.713875,55,36,19
BEL,EMPEDU,Facultate,PC_25_64,2000,85.308243,89,43,46
BEL,EMPEDU,Facultate,PC_25_64,2001,84.477966,46,40,6
BEL,EMPEDU,Facultate,PC_25_64,2002,83.739975,46,5,41
BEL,EMPEDU,Facultate,PC_25_64,2003,83.600479,44,32,12
BEL,EMPEDU,Facultate,PC_25_64,2004,83.871811,72,26,46
BEL,EMPEDU,Facultate,PC_25_64,2005,84.186348,75,40,35
BEL,EMPEDU,Facultate,PC_25_64,2006,83.597969,32,22,10
BEL,EMPEDU,Facultate,PC_25_64,2007,84.898537,56,26,30
BEL,EMPEDU,Facultate,PC_25_64,2008,84.71759,66,32,34
BEL,EMPEDU,Facultate,PC_25_64,2009,84.222946,73,60,13
BEL,EMPEDU,Facultate,PC_25_64,2010,83.986328,13,0,13
BEL,EMPEDU,Facultate,PC_25_64,2011,84.19278,34,22,12
BEL,EMPEDU,Facultate,PC_25_64,2012,84.561577,36,8,28
BEL,EMPEDU,Facultate,PC_25_64,2013,84.14119,80,60,20
BEL,EMPEDU,Facultate,PC_25_64,2014,84.744164,84,50,34
BEL,EMPEDU,Facultate,PC_25_64,2015,84.585976,39,3,36
BEL,EMPEDU,Facultate,PC_25_64,2016,85.194183,57,40,17
BEL,EMPEDU,Facultate,PC_25_64,2017,85.217384,24,10,14
BEL,EMPEDU,Facultate,PC_25_64,2018,86.099861,23,18,5
BEL,EMPEDU,Facultate,PC_25_64,2019,86.435471,62,60,2
BEL,EMPEDU,Facultate,PC_25_64,2020,86.164154,59,37,22
BEL,EMPEDU,Facultate,PC_25_64,2021,86.87912,57,43,14
IRL,EMPEDU,Facultate,PC_25_64,1989,81.814163,37,4,33
IRL,EMPEDU,Facultate,PC_25_64,1991,80.639938,34,31,3
IRL,EMPEDU,Facultate,PC_25_64,1992,81.012192,26,10,16
IRL,EMPEDU,Facultate,PC_25_64,1994,82.650047,99,95,4
IRL,EMPEDU,Facultate,PC_25_64,1995,83.047272,43,35,8
IRL,EMPEDU,Facultate,PC_25_64,2000,87.528755,47,36,11
IRL,EMPEDU,Facultate,PC_25_64,2001,86.962219,15,14,1
IRL,EMPEDU,Facultate,PC_25_64,2002,86.310562,86,73,13
IRL,EMPEDU,Facultate,PC_25_64,2003,86.056435,84,40,44
IRL,EMPEDU,Facultate,PC_25_64,2004,86.203506,84,56,28
IRL,EMPEDU,Facultate,PC_25_64,2005,86.801743,47,25,22
IRL,EMPEDU,Facultate,PC_25_64,2006,86.083153,32,6,26
IRL,EMPEDU,Facultate,PC_25_64,2007,86.348022,74,53,21
IRL,EMPEDU,Facultate,PC_25_64,2008,85.196899,74,21,53
IRL,EMPEDU,Facultate,PC_25_64,2009,82.234619,53,11,42
IRL,EMPEDU,Facultate,PC_25_64,2010,80.95153,11,9,2
IRL,EMPEDU,Facultate,PC_25_64,2011,80.506882,45,15,30
IRL,EMPEDU,Facultate,PC_25_64,2012,80.041634,50,39,11
IRL,EMPEDU,Facultate,PC_25_64,2013,80.129417,32,13,19
IRL,EMPEDU,Facultate,PC_25_64,2014,81.057159,87,7,80
IRL,EMPEDU,Facultate,PC_25_64,2015,82.136742,36,14,22
IRL,EMPEDU,Facultate,PC_25_64,2016,82.544983,24,18,6
IRL,EMPEDU,Facultate,PC_25_64,2017,84.867844,16,0,16
IRL,EMPEDU,Facultate,PC_25_64,2018,85.067238,98,1,97
IRL,EMPEDU,Facultate,PC_25_64,2019,85.559753,19,12,7
IRL,EMPEDU,Facultate,PC_25_64,2020,84.500572,31,16,15
IRL,EMPEDU,Facultate,PC_25_64,2021,85.681137,25,5,20
BEL,EMPEDU,Gimnaziu,PC_25_64,1989,48.178768,75,27,48
BEL,EMPEDU,Gimnaziu,PC_25_64,1991,48.616089,12,11,1
BEL,EMPEDU,Gimnaziu,PC_25_64,1992,48.796589,79,56,23
BEL,EMPEDU,Gimnaziu,PC_25_64,1994,47.749702,12,0,12
BEL,EMPEDU,Gimnaziu,PC_25_64,1995,47.266621,73,32,41
BEL,EMPEDU,Gimnaziu,PC_25_64,2000,50.519871,25,9,16
BEL,EMPEDU,Gimnaziu,PC_25_64,2001,48.972729,34,11,23
BEL,EMPEDU,Gimnaziu,PC_25_64,2002,48.756512,36,27,9
BEL,EMPEDU,Gimnaziu,PC_25_64,2003,48.931946,44,11,33
BEL,EMPEDU,Gimnaziu,PC_25_64,2004,48.780857,55,46,9
BEL,EMPEDU,Gimnaziu,PC_25_64,2005,48.973824,20,16,4
BEL,EMPEDU,Gimnaziu,PC_25_64,2006,48.991562,40,32,8
BEL,EMPEDU,Gimnaziu,PC_25_64,2007,49.787991,34,33,1
BEL,EMPEDU,Gimnaziu,PC_25_64,2008,49.431824,95,20,75
BEL,EMPEDU,Gimnaziu,PC_25_64,2009,47.964371,75,36,39
BEL,EMPEDU,Gimnaziu,PC_25_64,2010,48.907856,11,2,9
BEL,EMPEDU,Gimnaziu,PC_25_64,2011,47.724239,54,2,52
BEL,EMPEDU,Gimnaziu,PC_25_64,2012,47.566116,77,20,57
BEL,EMPEDU,Gimnaziu,PC_25_64,2013,47.82542,51,40,11
BEL,EMPEDU,Gimnaziu,PC_25_64,2014,47.473766,40,35,5
BEL,EMPEDU,Gimnaziu,PC_25_64,2015,46.631485,16,14,2
BEL,EMPEDU,Gimnaziu,PC_25_64,2016,46.364117,14,1,13
BEL,EMPEDU,Gimnaziu,PC_25_64,2017,46.53194,40,29,11
BEL,EMPEDU,Gimnaziu,PC_25_64,2018,46.481766,100,32,68
BEL,EMPEDU,Gimnaziu,PC_25_64,2019,47.356865,57,38,19
BEL,EMPEDU,Gimnaziu,PC_25_64,2020,46.902103,30,13,17
BEL,EMPEDU,Gimnaziu,PC_25_64,2021,45.467873,82,20,62
ISL,EMPEDU,Facultate,PC_25_64,2003,94.131844,66,16,50
ISL,EMPEDU,Facultate,PC_25_64,2004,93.572411,91,85,6
ISL,EMPEDU,Facultate,PC_25_64,2005,93.554955,36,0,36
ISL,EMPEDU,Facultate,PC_25_64,2006,92.945824,75,6,69
ISL,EMPEDU,Facultate,PC_25_64,2007,93.632584,55,22,33
ISL,EMPEDU,Facultate,PC_25_64,2008,92.541931,39,25,14
ISL,EMPEDU,Facultate,PC_25_64,2009,89.333015,46,25,21
ISL,EMPEDU,Facultate,PC_25_64,2010,89.153488,20,19,1
ISL,EMPEDU,Facultate,PC_25_64,2011,88.570808,25,15,10
ISL,EMPEDU,Facultate,PC_25_64,2012,90.480751,47,44,3
ISL,EMPEDU,Facultate,PC_25_64,2013,90.231339,55,50,5
ISL,EMPEDU,Facultate,PC_25_64,2014,89.503448,47,34,13
ISL,EMPEDU,Facultate,PC_25_64,2015,90.638023,52,42,10
ISL,EMPEDU,Facultate,PC_25_64,2016,92.581711,12,6,6
ISL,EMPEDU,Facultate,PC_25_64,2017,91.661316,38,27,11
ISL,EMPEDU,Facultate,PC_25_64,2018,90.86908,43,21,22
ISL,EMPEDU,Facultate,PC_25_64,2019,90.382393,48,23,25
ISL,EMPEDU,Facultate,PC_25_64,2020,87.59803,88,17,71
ISL,EMPEDU,Facultate,PC_25_64,2021,89.102127,63,62,1
OAVG,EMPEDU,Liceu,PC_25_64,1995,73.720149,62,20,42
OAVG,EMPEDU,Liceu,PC_25_64,1998,73.520446,71,8,63
OAVG,EMPEDU,Liceu,PC_25_64,1999,73.364516,21,2,19
OAVG,EMPEDU,Liceu,PC_25_64,2000,73.823776,84,44,40
OAVG,EMPEDU,Liceu,PC_25_64,2001,74.053763,86,56,30
OAVG,EMPEDU,Liceu,PC_25_64,2002,73.688995,16,9,7
OAVG,EMPEDU,Liceu,PC_25_64,2003,74.125084,34,19,15
OAVG,EMPEDU,Liceu,PC_25_64,2004,74.229786,69,24,45
OAVG,EMPEDU,Liceu,PC_25_64,2005,74.662506,23,14,9
OAVG,EMPEDU,Liceu,PC_25_64,2006,75.617145,95,42,53
OAVG,EMPEDU,Liceu,PC_25_64,2007,76.046653,43,23,20
OAVG,EMPEDU,Liceu,PC_25_64,2008,75.99793,88,84,4
OAVG,EMPEDU,Liceu,PC_25_64,2009,73.690148,48,36,12
OAVG,EMPEDU,Liceu,PC_25_64,2010,73.055891,27,0,27
OAVG,EMPEDU,Liceu,PC_25_64,2011,73.146757,72,68,4
OAVG,EMPEDU,Liceu,PC_25_64,2012,73.185935,55,40,15
OAVG,EMPEDU,Liceu,PC_25_64,2013,72.92971,51,43,8
OAVG,EMPEDU,Liceu,PC_25_64,2014,73.546634,22,1,21
OAVG,EMPEDU,Liceu,PC_25_64,2015,74.083851,49,27,22
OAVG,EMPEDU,Liceu,PC_25_64,2016,74.589964,97,58,39
OAVG,EMPEDU,Liceu,PC_25_64,2017,75.282215,46,35,11
OAVG,EMPEDU,Liceu,PC_25_64,2018,76.132164,34,24,10
OAVG,EMPEDU,Liceu,PC_25_64,2019,76.53906,68,53,15
OAVG,EMPEDU,Liceu,PC_25_64,2020,74.757155,58,57,1
OAVG,EMPEDU,Liceu,PC_25_64,2021,75.285703,13,11,2
HUN,EMPEDU,Gimnaziu,PC_25_64,1997,36.171474,63,38,25
HUN,EMPEDU,Gimnaziu,PC_25_64,1998,36.184654,96,10,86
HUN,EMPEDU,Gimnaziu,PC_25_64,1999,35.722759,74,15,59
HUN,EMPEDU,Gimnaziu,PC_25_64,2000,35.842838,60,42,18
HUN,EMPEDU,Gimnaziu,PC_25_64,2001,36.625694,68,1,67
HUN,EMPEDU,Gimnaziu,PC_25_64,2002,36.723515,76,27,49
HUN,EMPEDU,Gimnaziu,PC_25_64,2003,37.390221,50,26,24
HUN,EMPEDU,Gimnaziu,PC_25_64,2004,36.89378,34,13,21
HUN,EMPEDU,Gimnaziu,PC_25_64,2005,38.104095,46,44,2
HUN,EMPEDU,Gimnaziu,PC_25_64,2006,38.192783,53,6,47
HUN,EMPEDU,Gimnaziu,PC_25_64,2007,38.498444,62,48,14
HUN,EMPEDU,Gimnaziu,PC_25_64,2008,38.655712,55,46,9
HUN,EMPEDU,Gimnaziu,PC_25_64,2009,37.404385,63,56,7
HUN,EMPEDU,Gimnaziu,PC_25_64,2010,37.621582,31,9,22
HUN,EMPEDU,Gimnaziu,PC_25_64,2011,37.725071,73,64,9
HUN,EMPEDU,Gimnaziu,PC_25_64,2012,38.794422,39,31,8
HUN,EMPEDU,Gimnaziu,PC_25_64,2013,39.442501,91,0,91
HUN,EMPEDU,Gimnaziu,PC_25_64,2014,45.252956,18,13,5
HUN,EMPEDU,Gimnaziu,PC_25_64,2015,48.08321,12,3,9
HUN,EMPEDU,Gimnaziu,PC_25_64,2016,51.73748,49,10,39
HUN,EMPEDU,Gimnaziu,PC_25_64,2017,55.091339,94,58,36
HUN,EMPEDU,Gimnaziu,PC_25_64,2018,56.975697,44,9,35
HUN,EMPEDU,Gimnaziu,PC_25_64,2019,56.987286,99,66,33
HUN,EMPEDU,Gimnaziu,PC_25_64,2020,55.617611,14,4,10
HUN,EMPEDU,Gimnaziu,PC_25_64,2021,58.837936,41,30,11
IRL,EMPEDU,Gimnaziu,PC_25_64,1989,44.772343,92,22,70
